index,x,y,z
4427,1195.152821,326.6702293,-162.4065998
4428,1530.157328,242.3204494,-130.65305
4429,1118.815556,165.0610013,44.35531468
4430,1143.295169,169.0008513,-66.83266622
4431,1231.127278,19.94137254,-21.87143807
4432,1214.515635,413.3551587,4.946122957
4433,1132.735784,-12.9262982,90.72495804
4434,1397.393989,225.8556929,-28.38167381
4435,1386.877665,72.84739694,24.64235439
4436,1215.959899,191.5570377,-113.2066147
4437,1350.963763,307.6197083,-16.08473879
4438,1392.216743,21.34415924,-97.76254602
4439,1249.038457,285.2602056,-14.1205721
4440,1183.030312,337.1488562,12.75679378
4441,1378.183307,208.2753276,-23.41677437
4442,1362.6119,523.9364462,-42.31859898
4443,1124.670107,25.50087376,26.9141738
4444,1391.604911,78.7077134,-40.32201978
4445,1147.987962,219.6845041,-41.41016787
4446,1287.905968,221.7138031,-105.2873105
4447,1168.394149,261.4471178,50.58153564
4448,1266.408495,342.8282796,-4.228680705
4449,1261.563919,124.4063018,-47.96163187
4450,1473.214667,114.1840769,-103.8693151
4451,1087.811787,180.5505673,233.6872411
4452,1172.943083,353.0941177,-301.6578362
4453,1203.46022,330.9471433,-75.83130784
4454,1282.887423,243.0224568,-48.23394498
4455,1218.80034,199.125588,92.05438231
4456,1030.203275,234.7209659,-31.45514738
4457,1323.699741,286.2061482,18.19536141
4458,1383.478736,259.8975317,-44.11922718
4459,1293.260115,109.1704517,184.3649633
4460,1204.355028,102.1813305,39.53502789
4461,1270.468804,224.1319648,-65.03413812
4462,1128.31074,322.4891707,70.37282796
4463,1356.117622,143.9178674,-24.74105982
4464,1299.750424,290.7482085,182.6662998
4465,1196.653867,71.14414628,135.147485
4466,1258.200853,257.1088668,29.43896685
4467,1353.134138,171.8379384,-23.67337956
4468,1366.447493,41.0102313,-63.49940958
4469,1242.567587,195.3562474,88.20880927
4470,1464.653755,123.66782,145.1875885
4471,1386.805319,222.3490894,-29.17167577
4472,1302.79094,291.2638369,44.92045951
4473,1210.454161,295.6796633,50.54436872
4474,1213.488957,52.29036744,89.0035326
4475,1270.056714,307.5046406,-77.85280988
4476,1238.969142,291.2931465,44.39566718
4477,1420.038029,207.6326984,224.3899905
4478,1156.297102,123.1692742,9.592913217
4479,1300.570779,209.1869982,45.36381632
4480,1049.81873,411.1235785,37.87910964
4481,1287.715837,309.6533143,55.35216231
4482,1337.1908,347.2527687,-115.7446098
4483,1394.036446,151.107396,204.7655521
4484,1190.854438,196.7482982,9.998061853
4485,1178.798246,120.3037203,54.46259489
4486,1352.333,183.4674641,8.808643624
4487,1369.498636,385.8220113,94.33451634
4488,1227.291592,205.0825467,-50.18459654
4489,1054.050754,181.0894228,-130.7168617
4490,1144.121364,273.8730429,-11.75018329
4491,1240.751617,192.5493985,47.93022155
4492,1108.19893,259.2733658,-34.66199146
4493,1322.872792,193.1272683,-67.14108036
4494,1172.733849,269.0878515,34.84501361
4495,1242.764239,211.9940321,-92.75669972
4496,1359.47625,138.2049278,97.93574549
4497,1286.763775,355.4087921,-31.23074172
4498,1444.437368,431.7965286,49.74280644
4499,1389.776233,299.7569964,-116.1145018
4500,1385.342463,827.6306279,-78.98490434
4501,1296.886758,825.1551673,-135.0796588
4502,1311.36429,741.4790716,30.55114275
4503,1120.936943,640.0654851,3.601983708
4504,1175.040734,728.5966226,-107.8714259
4505,1269.908234,666.4212538,-3.068474991
4506,1141.725638,628.4417573,103.681729
4507,1187.30372,810.8458855,155.1503105
4508,1325.502696,784.5477052,12.74116901
4509,1189.414033,658.1131533,12.44361114
4510,1287.378894,717.5447019,62.28940532
4511,1167.294195,780.6767338,116.5078432
4512,1310.084648,775.7578884,18.34909566
4513,1137.911864,793.9297252,35.02664448
4514,1309.388689,673.77869,-39.92410503
4515,1466.34882,785.8036704,-15.77094593
4516,1196.501904,745.2344078,-63.5941924
4517,1183.871655,827.1879011,-103.464426
4518,1363.925272,857.4840039,-120.493637
4519,1256.478892,1052.922967,-86.21170245
4520,1133.034045,880.9637164,-93.09536625
4521,1283.931823,762.6023703,29.87379839
4522,1271.655159,746.220996,44.79650352
4523,1186.738646,656.4055239,-42.05921417
4524,1182.884617,658.8840525,-83.90936462
4525,1336.864113,777.1552908,215.1800262
4526,1151.190235,780.2555341,-44.1032564
4527,1112.93277,1017.63525,-59.32622542
4528,1172.498812,677.2293988,-157.3004424
4529,1336.55313,666.8348521,51.70128228
4530,1223.852216,775.0089769,181.9142065
4531,1193.567494,699.6213121,-18.66681645
4532,1243.152467,788.9250896,-34.69522603
4533,1298.748161,702.6283709,27.66881961
4534,1403.471719,721.4609944,30.75206233
4535,1285.093067,792.9556864,-249.5612074
4536,1446.001881,693.3065408,64.75363303
4537,1323.138795,713.9483428,187.5078392
4538,1220.238424,802.8629861,5.590599849
4539,1339.10523,754.6550365,-10.86668416
4540,1313.697078,686.0256073,79.46649919
4541,1366.212125,701.8053423,67.592884
4542,1323.694996,854.2409982,17.30513181
4543,1261.392958,781.0320745,77.30323621
4544,1201.907078,713.8501788,82.04989346
4545,1263.486729,836.5875208,-117.317302
4546,1101.799056,793.6183286,-114.8639525
4547,1233.705475,885.4863767,-129.1414983
4548,1132.036097,838.5804622,-151.3573679
4549,1295.81736,866.6474108,81.05033196
4550,1333.419705,715.9798773,81.28857915
4551,1281.551938,661.1109169,44.77603637
4552,1233.740031,827.1839081,166.1928444
4553,1221.47495,828.1320926,-30.8341109
4554,1370.100519,739.5309474,-68.99865211
4555,1348.652113,645.6563494,12.26384281
4556,1143.86922,780.6954627,114.2103289
4557,1275.524178,788.8444364,-59.08320854
4558,1282.520162,614.2259921,194.2029921
4559,1229.453603,787.427353,-7.170991517
4560,1113.428971,865.0642379,51.29771801
4561,1044.542591,618.6145472,16.25888321
4562,1267.224663,802.9172722,-39.69875861
4563,1080.685378,881.0347052,91.02898932
4564,1197.64593,887.2853906,-347.5037384
4565,1318.44125,562.5599198,-33.86118973
4566,1291.591201,858.7637097,79.52224142
4567,1190.341341,718.6449693,-145.1788843
4568,1339.547527,707.0373647,-70.08684847
4569,1302.604235,1001.235491,-49.3141612
4570,1201.195435,771.9900381,-33.00592316
4571,1402.115459,711.7179589,-60.23542758
4572,1298.737554,829.9221448,-101.8619084
4573,1172.026604,918.5652152,-7.097810485
4574,1044.702748,767.3311166,80.5570397
4575,1272.389869,696.6328198,38.24897339
4576,1199.509652,759.1237429,102.6799493
4577,1252.096656,859.0857601,-20.05796487
4578,1226.329615,718.9100697,125.9183073
4579,1030.184652,859.1814131,-127.5710847
4580,1220.785314,735.9592441,131.1236236
4581,1139.746276,564.5384296,109.2194335
4582,1199.183958,901.9913319,-157.762866
4583,1192.100898,783.5295779,46.81340532
4584,1256.389432,855.3980949,-12.6252431
4585,1279.977447,780.2305515,-10.62117747
4586,1296.135494,753.7191212,6.602526822
4587,1010.212805,823.6892066,-61.92905272
4588,1392.123828,734.6031001,93.87952669
4589,1086.80692,931.3375472,0.408865451
4590,1248.654895,746.9560845,-112.4648874
4591,1167.142885,931.8734222,-3.764160381
4592,1279.552699,810.4647688,-47.42072945
4593,1067.051834,511.8839364,61.58959879
4594,1404.923875,651.0100603,-131.5248025
4595,1214.069172,834.9662004,200.275674
4596,1300.053862,658.1507153,12.05277495
4597,1169.939117,614.3626914,-123.6247951
4598,1416.089131,878.4107056,-20.19083744
4599,1112.791704,591.1780321,-48.26078142
4600,986.9011673,827.7964796,-79.503527
4601,1386.291086,713.6707561,42.50525942
4602,1132.381808,820.2306205,223.045733
4603,1243.00954,776.6590073,186.9384661
4604,1405.838532,542.680693,20.1297359
4605,1209.471033,718.5057975,-78.06182083
4606,1276.029239,725.5828532,27.99011056
4607,1331.49699,790.9072975,73.80821749
4608,1253.005139,781.8518685,20.36255548
4609,1380.110945,725.4836657,74.50842973
4610,1320.539435,636.5875576,44.38889389
4611,1160.597529,798.1111666,28.46854691
4612,1323.176139,837.1158938,-121.621175
4613,1246.563789,783.0827688,-13.03418859
4614,1247.043465,728.0538718,191.0832912
4615,1283.24181,712.9560826,48.9705775
4616,1342.054636,658.226751,116.8363351
4617,1153.732266,774.840387,201.1326289
4618,1380.546399,769.1705932,-117.9239033
4619,1374.391134,833.6209336,259.9075656
4620,1186.762591,687.7082363,97.31097665
4621,1425.863222,761.920448,116.2078486
4622,1232.659602,618.3900488,-67.0123074
4623,1306.727981,716.0540999,72.42038532
4624,1203.8337,693.8242817,-80.12471555
4625,1331.949682,855.763598,14.96217992
4626,1205.50455,920.6360429,33.68364818
4627,1265.973736,632.3648061,-23.88107288
4628,988.1268522,840.7674491,115.0595112
4629,1202.816841,818.0558686,-51.98712781
4630,1193.478477,695.0991964,-201.2168124
4631,1060.86198,674.8241187,-24.37667426
4632,1326.843517,673.5569123,125.3528408
4633,1211.438003,712.2613307,245.5899032
4634,1068.198116,714.1211306,131.5704169
4635,1310.163762,734.7158526,106.6870566
4636,1358.949419,699.0050452,-37.86609997
4637,1236.553604,830.5961169,230.3449512
4638,1099.030019,800.8787397,68.43024729
4639,1061.609766,732.6767363,72.3321161
4640,1127.544455,696.0560511,62.82192058
4641,1167.026743,693.3863364,-115.8257505
4642,1420.973039,793.8751449,38.38882883
4643,1229.587563,755.6175011,-145.4672406
4644,1122.739739,769.8747833,82.69802413
4645,1188.504518,835.8395694,33.61996429
4646,1357.064231,744.5680609,-63.2002499
4647,1305.517267,887.0175101,112.6224205
4648,1254.669091,549.7597696,-35.8398439
4649,1233.138629,618.4871577,-33.42601294
4650,1250.368649,931.0086509,53.39705097
4651,1265.584182,710.2255171,-1.583777086
4652,1230.577239,779.6259269,23.34036243
4653,1260.216436,875.3121815,103.2337224
4654,1219.934898,784.3249354,-73.83635193
4655,1164.432753,841.3012088,-82.30659939
4656,1223.648251,811.5620167,-23.27757587
4657,1283.014994,848.2920167,-6.29386788
4658,1177.244394,799.3021387,64.21078615
4659,1292.098688,823.112889,194.1768645
4660,1332.968243,692.0066453,-4.279974678
4661,1284.117511,802.3081079,3.620691809
4662,1193.834835,745.9538451,-65.15150131
4663,1259.601292,741.294555,-77.28799588
4664,1265.347747,582.082123,67.72921517
4665,1269.929041,707.8385208,3.903896792
4666,1399.001299,736.5619551,124.7038355
4667,1134.193894,905.566273,113.8174663
4668,1270.682985,722.0681775,86.94477278
4669,1209.98642,778.2873205,-146.0962505
4670,1125.433786,887.5338638,68.33052281
4671,1124.207014,626.2330605,-93.47558821
4672,1337.736359,711.7006409,-188.3916797
4673,1109.584916,837.9640113,22.09495297
4674,1279.871811,996.9301844,135.7964484
4675,1263.147393,551.4941767,71.17305627
4676,1164.191876,738.2701331,-88.17486867
4677,1333.607763,812.8207726,279.6475069
4678,1131.845853,834.1063354,81.66746251
4679,1195.092292,974.6112164,-84.17464163
4680,1140.874464,685.4847735,-204.5647171
4681,1326.486062,726.4997788,-20.45666744
4682,1368.354495,587.1911549,-196.3976336
4683,1274.858617,762.811842,-102.977388
4684,1503.926132,801.114968,-169.9003346
4685,1294.573371,959.2040387,-75.36354405
4686,1313.219572,920.3965883,-53.3551623
4687,1350.652162,901.6211469,-87.37177289
4688,1182.766415,680.4694807,230.0208385
4689,1290.833276,792.632307,-18.67066571
4690,1153.304955,788.9164087,132.8128285
4691,1118.18998,796.7109272,56.92564616
4692,1359.221202,745.7417115,-20.70339477
4693,1165.002461,863.0924108,-47.81304778
4694,1268.340016,714.4091606,135.1006046
4695,1413.154422,782.9428897,-103.6154773
4696,1068.896577,895.3213277,-62.68516094
4697,1315.117655,965.3576531,-64.17714579
4698,1247.81162,667.1290289,7.474514266
4699,1242.963281,805.0618696,-90.87459463
4700,1255.958538,795.4357555,93.67343234
4701,1251.750162,871.9882844,107.4716862
4702,1302.329277,913.359104,-71.77915638
4703,1144.867737,716.6532676,52.74300066
4704,1300.215455,742.4438378,-84.00990319
4705,1137.242498,757.3226129,17.88024199
4706,1460.38993,797.8694764,117.0090488
4707,1239.500166,832.6872772,10.32750744
4708,1267.942508,712.4692577,-10.50615444
4709,1427.07961,935.7001834,228.7663851
4710,1172.539303,567.0775113,36.02887157
4711,1248.875374,630.5780796,-84.31123194
4712,1108.995257,810.7666783,-92.087093
4713,1152.98664,733.5749234,227.9312945
4714,1107.602694,693.3972946,-74.06169936
4715,1329.820637,845.9499611,-70.13895519
4716,1306.949632,831.2581826,2.678757793
4717,1206.287681,874.9189972,73.18602782
4718,1199.330217,646.4384113,-124.0560275
4719,1347.066557,831.2611972,-27.85121927
4720,1249.495247,830.2128643,-134.1384322
4721,1163.273793,649.2526357,-15.28556518
4722,1357.316714,753.932437,82.15319108
4723,1235.855582,846.8824322,-25.11196837
4724,1317.728417,884.217819,196.9356926
4725,1257.179603,735.318218,-84.67337443
4726,1457.773249,640.122405,21.7776866
4727,1229.31572,903.2226725,130.7431613
4728,1049.15255,753.9778205,100.8902523
4729,1227.216044,561.1005445,264.2616198
4730,1276.639576,726.039615,32.3778516
4731,1295.975314,863.2817199,-89.48524933
4732,1330.87549,628.0685666,8.384935199
4733,1191.91435,761.7219008,-83.81418199
4734,1406.391615,717.2726024,12.05406398
4735,1346.483446,746.2525512,123.3508065
4736,1263.093921,706.3755647,69.66513759
4737,1180.60107,800.3160302,-10.44045917
4738,1442.797629,727.738604,-68.69184941
4739,1322.921132,815.6863483,32.51103661
4740,1200.774831,713.2394987,52.97678189
4741,1390.209276,861.8579915,-125.3990468
4742,1272.029634,751.2951348,-101.9102867
4743,1400.926695,629.2662994,-28.96239265
4744,1165.691535,664.3940603,-133.1525158
4745,1229.956052,634.2087579,-181.0909528
4746,1388.198048,639.898973,-103.06264
4747,1183.115492,618.6786748,38.25989456
4748,1224.654235,641.398138,10.19095994
4749,976.2286566,749.4524918,-44.48361302
4750,1291.220671,823.8464658,-93.61955396
4751,1365.417782,614.7380449,36.87937135
4752,1157.87038,669.5408788,31.64143222
4753,1294.757126,830.3056481,124.2879567
4754,1195.897777,734.2059675,-251.1307763
4755,1099.084412,578.8966421,-174.5999897
4756,1217.466895,753.7774277,93.81312039
4757,1192.535238,786.2032191,47.35056801
4758,1262.73913,781.4293604,93.41501494
4759,1219.415555,974.5960919,-89.21428188
4760,1383.731792,674.6820872,-38.91462213
4761,1194.230969,860.0114446,-127.7642211
4762,1237.06064,747.5597652,-233.5172886
4763,1273.953879,796.83279,13.95596309
4764,1244.902209,684.854254,141.5665497
4765,1196.448653,682.711242,-16.75773099
4766,1255.134462,624.9140106,-71.63259737
4767,1302.467579,603.1995421,-111.9605911
4768,1339.868913,817.1160148,111.3853028
4769,1038.211632,696.3617055,8.10858491
4770,1300.660926,1004.508574,12.12628035
4771,1182.55097,702.6402555,-144.3928993
4772,1365.798185,817.2725272,-91.68244494
4773,1343.235322,755.5143785,73.48444325
4774,1342.559525,567.4705206,-52.62825779
4775,1191.631714,615.4019439,-65.15243148
4776,1110.70878,598.9488905,250.9546627
4777,1377.109874,896.8922602,6.955467701
4778,1366.89209,879.8514951,-17.23224292
4779,1049.637101,942.7706007,-13.57795583
4780,1387.512632,527.9575513,-67.80384302
4781,1285.487626,613.065183,-7.251401954
4782,1263.19507,810.4792337,194.010641
4783,1167.757141,673.2446364,41.30778278
4784,1351.434344,819.4251639,-159.5372527
4785,1204.002199,705.4622933,-43.73039596
4786,1203.536851,695.2259064,10.42566686
4787,1036.385885,568.4065641,-150.6320807
4788,1175.60074,692.3250614,-46.78603701
4789,1150.804672,787.066952,-96.10247725
4790,1042.310434,651.2036117,-39.61805858
4791,1405.886788,756.8694226,7.002242964
4792,1237.522696,645.3231294,69.86801181
4793,1107.430499,672.5559795,-115.3859653
4794,1153.619205,679.500723,-8.566694145
4795,1191.918303,796.4636572,-32.72962567
4796,1190.370563,835.8248837,-22.02168118
4797,1330.060173,933.812941,-81.93766497
4798,1223.073568,827.9255937,-4.745916498
4799,1259.860784,786.3794058,49.36850953
4800,1223.526064,927.4897398,-139.1829752
4801,1366.288456,777.4528674,172.8403331
4802,1387.764362,811.4360522,94.16275324
4803,1236.620114,845.6433126,-157.4591445
4804,1155.377213,767.3698709,144.684094
4805,1239.0468,743.1894417,151.4565185
4806,938.9998358,733.3485242,-50.28060214
4807,1281.357464,692.7199366,20.5671542
4808,1114.104858,700.3898489,9.048137737
4809,1227.898717,856.2029571,-137.7496145
4810,1297.161689,640.3207499,102.6972551
4811,1192.970744,763.7810897,-188.0863316
4812,1206.155595,747.6271808,28.93886824
4813,1275.79859,607.4851549,156.7998703
4814,1194.188126,833.8183506,-168.8747974
4815,1342.437616,616.3680576,-29.30994914
4816,1327.291055,675.4752109,113.9845149
4817,1306.736099,741.4407515,40.23056245
4818,1186.969944,898.9966606,83.34945461
4819,1307.34709,802.078173,-68.72990108
4820,1175.70506,781.0901341,-94.07158535
4821,1241.273705,885.1661538,-19.96907357
4822,986.4201228,723.5743785,26.53372058
4823,1365.719415,949.8224162,59.98665629
4824,1422.686527,800.3578094,44.46054083
4825,1272.480475,763.3544011,97.8738802
4826,1091.838793,570.3291429,11.58172993
4827,1228.232566,847.5972717,-104.7575687
4828,1257.106411,803.7461896,-135.5075633
4829,1251.602536,727.746916,75.83335145
4830,1504.100413,699.5011689,100.5850038
4831,1225.544851,951.344782,197.1346048
4832,1192.265492,670.3111605,242.3541253
4833,1266.298102,784.8848579,97.23824576
4834,1235.724314,753.4658237,36.65832953
4835,1175.054674,818.8408548,-42.0468873
4836,1073.825101,557.7630078,-87.37605143
4837,1323.236017,817.2563349,6.683367857
4838,1163.578856,909.9837969,-10.49334091
4839,1149.355178,559.7785709,190.5193704
4840,1168.894804,655.1624293,58.60152881
4841,1103.808597,806.5296611,-22.98287998
4842,1315.602947,736.6155876,-88.17159498
4843,1302.246229,817.967393,53.4163266
4844,1268.996029,824.4353634,13.8005913
4845,1320.976981,772.5166466,-45.14962346
4846,1293.163816,926.2814178,-68.64921311
4847,1308.778515,825.2492431,54.91337052
4848,1432.444812,617.4317424,-40.71779497
4849,1348.176796,820.0766624,-32.34039307
4850,1267.57264,746.7374699,-48.46135868
4851,1156.629729,804.7556142,283.4394323
4852,1090.407699,866.8111873,15.78373
4853,1074.055183,911.5438688,-82.32061587
4854,1344.633799,758.4264567,-257.2877521
4855,1194.209096,833.8388317,-164.0602966
4856,1257.926127,641.9794109,-29.29054635
4857,1154.696782,703.6376771,169.5040233
4858,1470.550991,693.7325337,228.6863009
4859,1070.41276,853.4104363,-23.827148
4860,1263.864193,922.7247903,36.41800966
4861,1214.139795,1068.925431,-16.53904075
4862,1251.834186,836.1284177,45.53077596
4863,1217.938446,862.4195053,-24.04557268
4864,1160.859137,576.9553854,-55.72176223
4865,1138.190871,571.1996082,-65.67133547
4866,1454.84399,663.1195126,71.00443772
4867,1220.212579,624.5700645,130.2774347
4868,1284.222157,801.1735097,-44.93050671
4869,1090.60271,923.5972862,72.74000378
4870,1038.302708,751.1953906,15.66703165
4871,1182.335545,684.4282944,-38.24865607
4872,1337.307462,780.5347147,67.81969754
4873,1252.831831,678.0857276,134.79675
4874,1196.00729,695.689942,-82.41094831
4875,1292.981396,730.5001727,-32.26310663
4876,1194.966653,788.8006049,146.6726274
4877,1387.661762,583.3293902,-4.257079207
4878,1391.755575,547.0382064,-79.46671055
4879,1192.274268,664.0471775,16.98763606
4880,1172.328928,802.2338043,0.864354898
4881,1242.674959,623.4844114,105.5601667
4882,1292.667404,933.428629,-4.365711019
4883,1222.620081,835.2059916,-1.014942195
4884,1354.598486,816.9292975,-5.186935596
4885,1276.552631,835.5210337,16.75323801
4886,1358.827785,792.6521881,151.6584849
4887,1137.777512,800.6955463,72.4840556
4888,1190.7377,874.1990658,-104.2442461
4889,1303.316222,850.0038092,28.15718883
4890,1255.291662,780.0426706,34.57546229
4891,1231.234745,942.3516712,37.66117318
4892,1198.088069,757.7460734,-147.9828049
4893,1258.673486,704.4996666,14.62789183
4894,1392.824623,601.6805241,-56.79084624
4895,1049.088466,677.7585704,-149.7335571
4896,1234.80273,870.2329522,120.9257536
4897,1239.154673,746.588805,-28.22560081
4898,1141.256085,797.9347729,-26.7315342
4899,1234.400719,758.0811794,88.21098911
4900,1086.057009,629.7161661,102.4075782
4901,1191.582052,721.1982538,-24.88070795
4902,1223.151779,666.5935569,2.930803604
4903,1249.480596,706.4951051,-101.0113948
4904,1437.516664,661.235147,-94.23908372
4905,1168.383445,798.1984227,129.7807677
4906,1117.543797,831.2445382,4.546117869
4907,1349.212251,753.5019753,96.99892237
4908,803.7031473,551.0414119,-16.52555808
4909,1188.094963,614.7314701,42.01299119
4910,1217.432922,814.5916792,-174.3745319
4911,1155.879573,674.4441738,86.07069958
4912,1240.510928,674.5487992,-2.899475603
4913,1185.148449,756.8948862,-46.99646892
4914,1075.854538,671.3003955,62.85612614
4915,1311.809847,537.8536964,99.3731487
4916,1315.682358,657.561567,-40.57909526
4917,1151.255504,709.629134,-119.6090324
4918,1195.880132,694.5183315,166.5565056
4919,1435.605209,820.1120749,-21.56437544
4920,1294.846225,758.870644,-191.9027937
4921,1250.020003,751.7902422,-42.19380548
4922,1411.745542,865.6878439,44.96109258
4923,1087.834835,593.9966561,-8.185154053
4924,1046.709099,906.4667326,-12.90426794
4925,1266.690651,915.1439162,-35.18888062
4926,1334.010052,738.4369572,-42.09940061
4927,1078.930102,710.7194424,-127.7934424
4928,1120.039981,884.2734407,-129.7622586
4929,1329.306524,723.6153227,36.39816986
4930,1134.772,785.3357272,123.0444971
4931,1224.381739,777.8190957,-27.58686385
4932,1270.989088,798.915059,138.5811238
4933,1345.485929,640.0084976,109.8824702
4934,1219.356318,793.975949,-13.1878941
4935,1299.239843,661.786572,63.79090591
4936,1126.047137,690.1098758,48.93468348
4937,1308.887197,842.8527497,-50.49844493
4938,1159.124143,699.6623092,-215.7755947
4939,1111.934853,686.2057955,13.8759815
4940,1456.519421,770.3797965,70.1489007
4941,1432.999403,884.6554747,-55.35156724
4942,1264.812868,990.4914,200.7115188
4943,1404.712337,864.2389226,103.2460909
4944,1217.424679,862.9162177,-147.259455
4945,1236.398061,747.6104071,-19.46029446
4946,1232.346414,1005.952026,-83.98308574
4947,1158.66104,769.8623755,-36.73716893
4948,1015.587994,746.4364431,65.42135871
4949,1219.070423,788.2677136,-25.17473096
4950,1380.24075,776.4438743,-57.03238789
4951,1277.582011,618.6203767,9.408642702
4952,1331.45302,680.2849269,75.97805462
4953,1289.309842,788.0574946,74.98158661
4954,1165.343937,671.0629174,61.53351838
4955,1274.822586,814.7644932,137.0200941
4956,1216.767684,753.6062394,-9.048574355
4957,1143.745556,843.6740842,-36.12096507
4958,1341.956207,737.6259365,-15.54494945
4959,1119.471658,798.1703112,-80.93995812
4960,1184.098539,568.8249289,-83.27265684
4961,1471.697799,589.0603843,73.88080139
4962,1320.149856,669.6689395,83.0604582
4963,1274.5059,781.091402,-264.5881902
4964,1032.653649,671.8792613,94.02369509
4965,1238.208914,822.7998638,-41.12887053
4966,1133.545951,788.6735735,-63.23565697
4967,1242.202919,704.1231247,-32.6958733
4968,1230.96466,772.3858498,-126.2145845
4969,1164.335149,705.5968465,-16.80430577
4970,1367.245119,781.510503,191.4908949
4971,1345.486974,698.9584904,-154.7690447
4972,1137.403651,789.6490209,61.83404659
4973,1407.407162,886.0618099,97.46071716
4974,1135.036756,626.4146348,58.1958263
4975,1416.423718,680.5679163,153.3730387
4976,1228.910631,684.7087621,98.1602259
4977,1209.951132,781.1140152,67.09479873
4978,1398.902127,833.7657782,103.8050085
4979,1233.583719,576.04511,99.18831624
4980,1359.760096,731.6534141,-34.90198302
4981,1119.887969,752.8239185,63.11698207
4982,1252.8491,838.191552,-27.29322869
4983,1297.453983,660.4170537,-133.4087689
4984,1369.639995,822.9801062,183.6708838
4985,1321.24614,779.3001131,-55.34103692
4986,1254.492849,927.4081772,109.5469737
4987,1297.36319,969.392703,53.4734923
4988,1177.225675,829.5831421,-89.59045681
4989,1310.406699,723.9565551,-77.5844965
4990,1297.767315,799.0673947,39.73378864
4991,1172.239619,808.1492626,39.94497256
4992,1262.301164,802.6717729,-37.61775243
4993,1327.118456,792.0369567,-158.1882163
4994,1494.384578,803.413519,80.32026155
4995,1368.551318,854.9648668,-292.5056568
4996,1272.500751,969.8003348,34.81370281
4997,1278.461849,569.065289,113.2833066
4998,1235.470184,879.9736876,-184.9243
4999,1261.139149,764.1581643,15.99748624
5000,1211.621061,1422.605399,-23.18982274
5001,1269.496916,1230.325463,135.0669342
5002,1347.788852,1184.738147,-154.6409644
5003,1115.357875,1093.121154,153.1995703
5004,1227.669228,1337.153226,173.3721377
5005,1233.551935,1213.4519,15.01769412
5006,1055.126294,1264.357244,28.42225083
5007,1307.360097,1276.124865,-118.5746916
5008,1412.858949,1201.231352,100.4486963
5009,1317.058656,1357.33989,127.125689
5010,1262.985144,1295.487854,76.43235598
5011,1338.592804,1164.832217,-123.9514641
5012,1190.50298,1115.586176,-160.9411946
5013,1161.851439,1328.124578,-24.0310514
5014,1301.364106,1225.892056,7.919920026
5015,1272.893915,1319.790515,101.5200882
5016,1281.389152,1225.037375,-24.05134397
5017,1164.112948,1271.214666,106.261682
5018,1099.501046,1330.542047,112.9177392
5019,1146.085978,1099.878761,47.35663179
5020,1164.721546,1418.609902,86.9038155
5021,1045.88446,1287.562962,-41.60670025
5022,1297.517861,1045.597172,-114.1633211
5023,1121.065652,1384.812118,-56.89362495
5024,1115.538828,1348.866621,-83.27325578
5025,1223.807832,1231.009858,121.0638872
5026,1159.392256,1389.576454,86.26087179
5027,1092.218659,1186.121998,-203.0445519
5028,1103.272424,1236.976684,17.88330664
5029,1303.554532,1484.444743,-178.5768707
5030,1216.357673,1302.088088,-108.3923232
5031,1098.638532,1358.390026,83.20241294
5032,1395.594058,1331.684898,-172.4299
5033,1178.871437,1111.423369,-136.420117
5034,1302.984672,1279.906657,-102.4091127
5035,1239.19178,1270.716113,-158.4958259
5036,1259.790693,1368.581957,-142.0249199
5037,1252.072894,1400.092341,-5.612007176
5038,1112.118812,1378.977826,-168.4767326
5039,1474.407516,1202.692259,-24.9015246
5040,1173.945677,1106.291701,0.908941915
5041,1332.5399,1299.972373,75.19021378
5042,1170.927236,1241.132311,92.93289684
5043,1139.450438,1144.824203,-137.6215779
5044,1386.925516,1180.373676,-132.3792168
5045,1405.673381,1244.101615,-137.9570381
5046,1295.367698,1275.81684,79.08596772
5047,1330.70738,1194.398626,34.55830399
5048,1124.587824,1248.410136,-35.31930889
5049,1315.943167,1242.706548,-119.2050051
5050,1314.90066,1277.48466,15.52850693
5051,1293.853642,1152.411382,136.8828243
5052,1414.66194,1180.18701,130.3708423
5053,1021.97074,1384.859883,-147.323609
5054,1232.079983,1224.093836,107.1052434
5055,1398.211277,1297.644844,-148.6336624
5056,1138.761756,1128.198734,-40.22908373
5057,1314.952024,1368.774259,-52.00447683
5058,1201.416629,1365.158436,26.63023615
5059,1258.844181,1279.889432,-100.2468863
5060,1144.26266,1188.601435,10.28909839
5061,1476.291,1106.372599,-108.091157
5062,1135.284022,1477.432527,17.19865873
5063,1236.982128,1209.452967,-131.7290271
5064,1224.058934,1106.62974,-39.77371293
5065,1357.432998,1190.332772,0.368589962
5066,1256.971245,1289.929592,-25.01907521
5067,1092.334181,1125.258002,84.48861702
5068,1185.663934,1190.960534,-225.8891414
5069,1033.780617,1105.905722,17.46247981
5070,1257.281064,1394.321961,-83.02200427
5071,1428.1028,1241.713039,59.09277019
5072,1230.074228,1104.76684,3.060085152
5073,1284.001453,1159.991193,108.7887127
5074,1360.219219,1185.482966,-23.28638918
5075,1180.926623,1252.30376,123.4231459
5076,1359.973971,1158.844739,15.66285351
5077,1441.238774,1213.485765,-129.3273247
5078,1072.537602,1186.267866,-81.34005938
5079,1363.696987,1106.33712,-58.66203528
5080,1101.739028,1158.48746,11.46295525
